"","species","run","run.env","time","pop","thinned"
"14716","1",491,-0.0874435530556557,1,105,0
"14717","2",491,-0.0874435530556557,1,0,0
"14718","3",491,-0.0874435530556557,1,28,0
"14719","4",491,-0.0874435530556557,1,0,0
"14720","5",491,-0.0874435530556557,1,0,0
"14721","6",491,-0.0874435530556557,1,0,0
"14722","7",491,-0.0874435530556557,1,48,0
"14723","8",491,-0.0874435530556557,1,0,0
"14724","9",491,-0.0874435530556557,1,0,0
"14725","10",491,-0.0874435530556557,1,36,0
"14726","11",491,-0.0874435530556557,1,0,0
"14727","12",491,-0.0874435530556557,1,34,0
"14728","13",491,-0.0874435530556557,1,0,0
"14729","14",491,-0.0874435530556557,1,101,0
"14730","15",491,-0.0874435530556557,1,0,0
"14731","1",492,-0.283014749150467,0,77,0
"14732","2",492,-0.283014749150467,0,34,0
"14733","3",492,-0.283014749150467,0,25,0
"14734","4",492,-0.283014749150467,0,82,0
"14735","5",492,-0.283014749150467,0,0,0
"14736","6",492,-0.283014749150467,0,0,0
"14737","7",492,-0.283014749150467,0,93,0
"14738","8",492,-0.283014749150467,0,121,0
"14739","9",492,-0.283014749150467,0,0,0
"14740","10",492,-0.283014749150467,0,5,0
"14741","11",492,-0.283014749150467,0,0,0
"14742","12",492,-0.283014749150467,0,32,0
"14743","13",492,-0.283014749150467,0,0,0
"14744","14",492,-0.283014749150467,0,45,0
"14745","15",492,-0.283014749150467,0,0,0
"14746","1",492,-0.283014749150467,1,65,0
"14747","2",492,-0.283014749150467,1,20,0
"14748","3",492,-0.283014749150467,1,16,0
"14749","4",492,-0.283014749150467,1,70,0
"14750","5",492,-0.283014749150467,1,0,0
"14751","6",492,-0.283014749150467,1,0,0
"14752","7",492,-0.283014749150467,1,43,0
"14753","8",492,-0.283014749150467,1,91,0
"14754","9",492,-0.283014749150467,1,0,0
"14755","10",492,-0.283014749150467,1,5,0
"14756","11",492,-0.283014749150467,1,0,0
"14757","12",492,-0.283014749150467,1,25,0
"14758","13",492,-0.283014749150467,1,0,0
"14759","14",492,-0.283014749150467,1,48,0
"14760","15",492,-0.283014749150467,1,0,0
"14761","1",493,-0.617258449774947,0,185,0
"14762","2",493,-0.617258449774947,0,9,0
"14763","3",493,-0.617258449774947,0,0,0
"14764","4",493,-0.617258449774947,0,114,0
"14765","5",493,-0.617258449774947,0,0,0
"14766","6",493,-0.617258449774947,0,0,0
"14767","7",493,-0.617258449774947,0,32,0
"14768","8",493,-0.617258449774947,0,21,0
"14769","9",493,-0.617258449774947,0,6,0
"14770","10",493,-0.617258449774947,0,0,0
"14771","11",493,-0.617258449774947,0,0,0
"14772","12",493,-0.617258449774947,0,31,0
"14773","13",493,-0.617258449774947,0,0,0
"14774","14",493,-0.617258449774947,0,120,0
"14775","15",493,-0.617258449774947,0,0,0
"14776","1",493,-0.617258449774947,1,109,0
"14777","2",493,-0.617258449774947,1,9,0
"14778","3",493,-0.617258449774947,1,0,0
"14779","4",493,-0.617258449774947,1,79,0
"14780","5",493,-0.617258449774947,1,0,0
"14781","6",493,-0.617258449774947,1,0,0
"14782","7",493,-0.617258449774947,1,28,0
"14783","8",493,-0.617258449774947,1,45,0
"14784","9",493,-0.617258449774947,1,7,0
"14785","10",493,-0.617258449774947,1,0,0
"14786","11",493,-0.617258449774947,1,0,0
"14787","12",493,-0.617258449774947,1,32,0
"14788","13",493,-0.617258449774947,1,0,0
"14789","14",493,-0.617258449774947,1,95,0
"14790","15",493,-0.617258449774947,1,0,0
"14791","1",494,-0.537307839773852,0,42,0
"14792","2",494,-0.537307839773852,0,82,0
"14793","3",494,-0.537307839773852,0,16,0
"14794","4",494,-0.537307839773852,0,0,0
"14795","5",494,-0.537307839773852,0,0,0
"14796","6",494,-0.537307839773852,0,0,0
"14797","7",494,-0.537307839773852,0,60,0
"14798","8",494,-0.537307839773852,0,96,0
"14799","9",494,-0.537307839773852,0,3,0
"14800","10",494,-0.537307839773852,0,74,0
"14801","11",494,-0.537307839773852,0,0,0
"14802","12",494,-0.537307839773852,0,29,0
"14803","13",494,-0.537307839773852,0,0,0
"14804","14",494,-0.537307839773852,0,0,0
"14805","15",494,-0.537307839773852,0,0,0
"14806","1",494,-0.537307839773852,1,45,0
"14807","2",494,-0.537307839773852,1,45,0
"14808","3",494,-0.537307839773852,1,18,0
"14809","4",494,-0.537307839773852,1,0,0
"14810","5",494,-0.537307839773852,1,0,0
"14811","6",494,-0.537307839773852,1,0,0
"14812","7",494,-0.537307839773852,1,34,0
"14813","8",494,-0.537307839773852,1,98,0
"14814","9",494,-0.537307839773852,1,2,0
"14815","10",494,-0.537307839773852,1,57,0
"14816","11",494,-0.537307839773852,1,0,0
"14817","12",494,-0.537307839773852,1,29,0
"14818","13",494,-0.537307839773852,1,0,0
"14819","14",494,-0.537307839773852,1,0,0
"14820","15",494,-0.537307839773852,1,0,0
"14821","1",495,1.09516406982235,0,85,0
"14822","2",495,1.09516406982235,0,0,0
"14823","3",495,1.09516406982235,0,0,0
"14824","4",495,1.09516406982235,0,0,0
"14825","5",495,1.09516406982235,0,0,0
"14826","6",495,1.09516406982235,0,0,0
"14827","7",495,1.09516406982235,0,26,0
"14828","8",495,1.09516406982235,0,215,0
"14829","9",495,1.09516406982235,0,0,0
"14830","10",495,1.09516406982235,0,6,0
"14831","11",495,1.09516406982235,0,0,0
"14832","12",495,1.09516406982235,0,2,0
"14833","13",495,1.09516406982235,0,0,0
"14834","14",495,1.09516406982235,0,191,0
"14835","15",495,1.09516406982235,0,0,0
"14836","1",495,1.09516406982235,1,63,0
"14837","2",495,1.09516406982235,1,0,0
"14838","3",495,1.09516406982235,1,0,0
"14839","4",495,1.09516406982235,1,0,0
"14840","5",495,1.09516406982235,1,0,0
"14841","6",495,1.09516406982235,1,0,0
"14842","7",495,1.09516406982235,1,16,0
"14843","8",495,1.09516406982235,1,101,0
"14844","9",495,1.09516406982235,1,0,0
"14845","10",495,1.09516406982235,1,5,0
"14846","11",495,1.09516406982235,1,0,0
"14847","12",495,1.09516406982235,1,2,0
"14848","13",495,1.09516406982235,1,0,0
"14849","14",495,1.09516406982235,1,84,0
"14850","15",495,1.09516406982235,1,0,0
"14851","1",496,0.639462626245859,0,105,0
"14852","2",496,0.639462626245859,0,0,0
"14853","3",496,0.639462626245859,0,8,0
"14854","4",496,0.639462626245859,0,160,0
"14855","5",496,0.639462626245859,0,0,0
"14856","6",496,0.639462626245859,0,0,0
"14857","7",496,0.639462626245859,0,0,0
"14858","8",496,0.639462626245859,0,93,0
"14859","9",496,0.639462626245859,0,0,0
"14860","10",496,0.639462626245859,0,0,0
"14861","11",496,0.639462626245859,0,0,0
"14862","12",496,0.639462626245859,0,0,0
"14863","13",496,0.639462626245859,0,0,0
"14864","14",496,0.639462626245859,0,149,0
"14865","15",496,0.639462626245859,0,0,0
"14866","1",496,0.639462626245859,1,88,0
"14867","2",496,0.639462626245859,1,0,0
"14868","3",496,0.639462626245859,1,5,0
"14869","4",496,0.639462626245859,1,96,0
"14870","5",496,0.639462626245859,1,0,0
"14871","6",496,0.639462626245859,1,0,0
"14872","7",496,0.639462626245859,1,0,0
"14873","8",496,0.639462626245859,1,83,0
"14874","9",496,0.639462626245859,1,0,0
"14875","10",496,0.639462626245859,1,0,0
"14876","11",496,0.639462626245859,1,0,0
"14877","12",496,0.639462626245859,1,0,0
"14878","13",496,0.639462626245859,1,0,0
"14879","14",496,0.639462626245859,1,98,0
"14880","15",496,0.639462626245859,1,0,0
"14881","1",497,-0.742922295536589,0,179,0
"14882","2",497,-0.742922295536589,0,0,0
"14883","3",497,-0.742922295536589,0,46,0
"14884","4",497,-0.742922295536589,0,114,0
"14885","5",497,-0.742922295536589,0,0,0
"14886","6",497,-0.742922295536589,0,0,0
"14887","7",497,-0.742922295536589,0,0,0
"14888","8",497,-0.742922295536589,0,114,0
"14889","9",497,-0.742922295536589,0,2,0
"14890","10",497,-0.742922295536589,0,26,0
"14891","11",497,-0.742922295536589,0,0,0
"14892","12",497,-0.742922295536589,0,8,0
"14893","13",497,-0.742922295536589,0,0,0
"14894","14",497,-0.742922295536589,0,125,0
"14895","15",497,-0.742922295536589,0,0,0
"14896","1",497,-0.742922295536589,1,106,0
"14897","2",497,-0.742922295536589,1,0,0
"14898","3",497,-0.742922295536589,1,33,0
"14899","4",497,-0.742922295536589,1,61,0
"14900","5",497,-0.742922295536589,1,0,0
"14901","6",497,-0.742922295536589,1,0,0
"14902","7",497,-0.742922295536589,1,0,0
"14903","8",497,-0.742922295536589,1,66,0
"14904","9",497,-0.742922295536589,1,1,0
"14905","10",497,-0.742922295536589,1,14,0
"14906","11",497,-0.742922295536589,1,0,0
"14907","12",497,-0.742922295536589,1,11,0
"14908","13",497,-0.742922295536589,1,0,0
"14909","14",497,-0.742922295536589,1,95,0
"14910","15",497,-0.742922295536589,1,0,0
"14911","1",498,0.124687487808104,0,0,0
"14912","2",498,0.124687487808104,0,0,0
"14913","3",498,0.124687487808104,0,13,0
"14914","4",498,0.124687487808104,0,86,0
"14915","5",498,0.124687487808104,0,0,0
"14916","6",498,0.124687487808104,0,0,0
"14917","7",498,0.124687487808104,0,9,0
"14918","8",498,0.124687487808104,0,140,0
"14919","9",498,0.124687487808104,0,0,0
"14920","10",498,0.124687487808104,0,0,0
"14921","11",498,0.124687487808104,0,0,0
"14922","12",498,0.124687487808104,0,0,0
"14923","13",498,0.124687487808104,0,0,0
"14924","14",498,0.124687487808104,0,0,0
"14925","15",498,0.124687487808104,0,0,0
"14926","1",498,0.124687487808104,1,0,0
"14927","2",498,0.124687487808104,1,0,0
"14928","3",498,0.124687487808104,1,11,0
"14929","4",498,0.124687487808104,1,78,0
"14930","5",498,0.124687487808104,1,0,0
"14931","6",498,0.124687487808104,1,0,0
"14932","7",498,0.124687487808104,1,10,0
"14933","8",498,0.124687487808104,1,91,0
"14934","9",498,0.124687487808104,1,0,0
"14935","10",498,0.124687487808104,1,0,0
"14936","11",498,0.124687487808104,1,0,0
"14937","12",498,0.124687487808104,1,0,0
"14938","13",498,0.124687487808104,1,0,0
"14939","14",498,0.124687487808104,1,0,0
"14940","15",498,0.124687487808104,1,0,0
"14941","1",499,-0.427417341868007,0,96,0
"14942","2",499,-0.427417341868007,0,60,0
"14943","3",499,-0.427417341868007,0,32,0
"14944","4",499,-0.427417341868007,0,69,0
"14945","5",499,-0.427417341868007,0,0,0
"14946","6",499,-0.427417341868007,0,0,0
"14947","7",499,-0.427417341868007,0,15,0
"14948","8",499,-0.427417341868007,0,79,0
"14949","9",499,-0.427417341868007,0,1,0
"14950","10",499,-0.427417341868007,0,0,0
"14951","11",499,-0.427417341868007,0,0,0
"14952","12",499,-0.427417341868007,0,86,0
"14953","13",499,-0.427417341868007,0,0,0
"14954","14",499,-0.427417341868007,0,102,0
"14955","15",499,-0.427417341868007,0,0,0
"14956","1",499,-0.427417341868007,1,75,0
"14957","2",499,-0.427417341868007,1,46,0
"14958","3",499,-0.427417341868007,1,26,0
"14959","4",499,-0.427417341868007,1,53,0
"14960","5",499,-0.427417341868007,1,0,0
"14961","6",499,-0.427417341868007,1,0,0
"14962","7",499,-0.427417341868007,1,17,0
"14963","8",499,-0.427417341868007,1,64,0
"14964","9",499,-0.427417341868007,1,2,0
"14965","10",499,-0.427417341868007,1,0,0
"14966","11",499,-0.427417341868007,1,0,0
"14967","12",499,-0.427417341868007,1,50,0
"14968","13",499,-0.427417341868007,1,0,0
"14969","14",499,-0.427417341868007,1,82,0
"14970","15",499,-0.427417341868007,1,0,0
"14971","1",500,-0.471703324242046,0,136,0
"14972","2",500,-0.471703324242046,0,57,0
"14973","3",500,-0.471703324242046,0,9,0
"14974","4",500,-0.471703324242046,0,0,0
"14975","5",500,-0.471703324242046,0,0,0
"14976","6",500,-0.471703324242046,0,0,0
"14977","7",500,-0.471703324242046,0,68,0
"14978","8",500,-0.471703324242046,0,100,0
"14979","9",500,-0.471703324242046,0,0,0
"14980","10",500,-0.471703324242046,0,10,0
"14981","11",500,-0.471703324242046,0,0,0
"14982","12",500,-0.471703324242046,0,17,0
"14983","13",500,-0.471703324242046,0,0,0
"14984","14",500,-0.471703324242046,0,0,0
"14985","15",500,-0.471703324242046,0,0,0
"14986","1",500,-0.471703324242046,1,87,0
"14987","2",500,-0.471703324242046,1,42,0
"14988","3",500,-0.471703324242046,1,7,0
"14989","4",500,-0.471703324242046,1,0,0
"14990","5",500,-0.471703324242046,1,0,0
"14991","6",500,-0.471703324242046,1,0,0
"14992","7",500,-0.471703324242046,1,37,0
"14993","8",500,-0.471703324242046,1,71,0
"14994","9",500,-0.471703324242046,1,0,0
"14995","10",500,-0.471703324242046,1,14,0
"14996","11",500,-0.471703324242046,1,0,0
"14997","12",500,-0.471703324242046,1,19,0
"14998","13",500,-0.471703324242046,1,0,0
"14999","14",500,-0.471703324242046,1,0,0
"15000","15",500,-0.471703324242046,1,0,0
"15001","1",1,-0.372475529974473,0,0,1
"15002","2",1,-0.372475529974473,0,0,1
"15003","3",1,-0.372475529974473,0,0,1
"15004","4",1,-0.372475529974473,0,0,1
"15005","5",1,-0.372475529974473,0,0,1
"15006","6",1,-0.372475529974473,0,0,1
"15007","7",1,-0.372475529974473,0,0,1
"15008","8",1,-0.372475529974473,0,1,1
"15009","9",1,-0.372475529974473,0,0,1
"15010","10",1,-0.372475529974473,0,0,1
"15011","11",1,-0.372475529974473,0,0,1
"15012","12",1,-0.372475529974473,0,0,1
"15013","13",1,-0.372475529974473,0,0,1
"15014","14",1,-0.372475529974473,0,0,1
"15015","15",1,-0.372475529974473,0,0,1
"15016","1",1,-0.372475529974473,1,0,1
"15017","2",1,-0.372475529974473,1,0,1
"15018","3",1,-0.372475529974473,1,0,1
"15019","4",1,-0.372475529974473,1,0,1
"15020","5",1,-0.372475529974473,1,0,1
"15021","6",1,-0.372475529974473,1,0,1
"15022","7",1,-0.372475529974473,1,0,1
"15023","8",1,-0.372475529974473,1,3,1
"15024","9",1,-0.372475529974473,1,0,1
"15025","10",1,-0.372475529974473,1,0,1
"15026","11",1,-0.372475529974473,1,0,1
"15027","12",1,-0.372475529974473,1,0,1
"15028","13",1,-0.372475529974473,1,0,1
"15029","14",1,-0.372475529974473,1,0,1
"15030","15",1,-0.372475529974473,1,0,1
"15031","1",2,0.163435222243813,0,0,1
"15032","2",2,0.163435222243813,0,0,1
"15033","3",2,0.163435222243813,0,0,1
"15034","4",2,0.163435222243813,0,0,1
"15035","5",2,0.163435222243813,0,0,1
"15036","6",2,0.163435222243813,0,0,1
"15037","7",2,0.163435222243813,0,0,1
"15038","8",2,0.163435222243813,0,1,1
"15039","9",2,0.163435222243813,0,0,1
"15040","10",2,0.163435222243813,0,0,1
"15041","11",2,0.163435222243813,0,0,1
"15042","12",2,0.163435222243813,0,0,1
"15043","13",2,0.163435222243813,0,0,1
"15044","14",2,0.163435222243813,0,0,1
"15045","15",2,0.163435222243813,0,0,1
"15046","1",2,0.163435222243813,1,0,1
"15047","2",2,0.163435222243813,1,0,1
"15048","3",2,0.163435222243813,1,0,1
"15049","4",2,0.163435222243813,1,0,1
"15050","5",2,0.163435222243813,1,0,1
"15051","6",2,0.163435222243813,1,0,1
"15052","7",2,0.163435222243813,1,0,1
"15053","8",2,0.163435222243813,1,2,1
"15054","9",2,0.163435222243813,1,0,1
"15055","10",2,0.163435222243813,1,0,1
"15056","11",2,0.163435222243813,1,0,1
"15057","12",2,0.163435222243813,1,0,1
"15058","13",2,0.163435222243813,1,0,1
"15059","14",2,0.163435222243813,1,0,1
"15060","15",2,0.163435222243813,1,0,1
"15061","1",3,-0.490508158643159,0,0,1
"15062","2",3,-0.490508158643159,0,0,1
"15063","3",3,-0.490508158643159,0,0,1
"15064","4",3,-0.490508158643159,0,0,1
"15065","5",3,-0.490508158643159,0,0,1
"15066","6",3,-0.490508158643159,0,0,1
"15067","7",3,-0.490508158643159,0,0,1
"15068","8",3,-0.490508158643159,0,1,1
"15069","9",3,-0.490508158643159,0,0,1
"15070","10",3,-0.490508158643159,0,0,1
"15071","11",3,-0.490508158643159,0,0,1
"15072","12",3,-0.490508158643159,0,0,1
"15073","13",3,-0.490508158643159,0,0,1
"15074","14",3,-0.490508158643159,0,0,1
"15075","15",3,-0.490508158643159,0,0,1
"15076","1",3,-0.490508158643159,1,0,1
"15077","2",3,-0.490508158643159,1,0,1
"15078","3",3,-0.490508158643159,1,0,1
"15079","4",3,-0.490508158643159,1,0,1
"15080","5",3,-0.490508158643159,1,0,1
"15081","6",3,-0.490508158643159,1,0,1
"15082","7",3,-0.490508158643159,1,0,1
"15083","8",3,-0.490508158643159,1,2,1
"15084","9",3,-0.490508158643159,1,0,1
"15085","10",3,-0.490508158643159,1,0,1
"15086","11",3,-0.490508158643159,1,0,1
"15087","12",3,-0.490508158643159,1,0,1
"15088","13",3,-0.490508158643159,1,0,1
"15089","14",3,-0.490508158643159,1,0,1
"15090","15",3,-0.490508158643159,1,0,1
"15091","1",4,0.504583165366722,0,0,1
"15092","2",4,0.504583165366722,0,0,1
"15093","3",4,0.504583165366722,0,0,1
"15094","4",4,0.504583165366722,0,0,1
"15095","5",4,0.504583165366722,0,0,1
"15096","6",4,0.504583165366722,0,0,1
"15097","7",4,0.504583165366722,0,0,1
"15098","8",4,0.504583165366722,0,1,1
"15099","9",4,0.504583165366722,0,0,1
"15100","10",4,0.504583165366722,0,0,1
"15101","11",4,0.504583165366722,0,0,1
"15102","12",4,0.504583165366722,0,0,1
"15103","13",4,0.504583165366722,0,0,1
"15104","14",4,0.504583165366722,0,0,1
"15105","15",4,0.504583165366722,0,0,1
"15106","1",4,0.504583165366722,1,0,1
"15107","2",4,0.504583165366722,1,0,1
"15108","3",4,0.504583165366722,1,0,1
"15109","4",4,0.504583165366722,1,0,1
"15110","5",4,0.504583165366722,1,0,1
"15111","6",4,0.504583165366722,1,0,1
"15112","7",4,0.504583165366722,1,0,1
"15113","8",4,0.504583165366722,1,2,1
"15114","9",4,0.504583165366722,1,0,1
"15115","10",4,0.504583165366722,1,0,1
"15116","11",4,0.504583165366722,1,0,1
"15117","12",4,0.504583165366722,1,0,1
"15118","13",4,0.504583165366722,1,0,1
"15119","14",4,0.504583165366722,1,0,1
"15120","15",4,0.504583165366722,1,0,1
"15121","1",5,0.216262079267735,0,0,1
"15122","2",5,0.216262079267735,0,0,1
"15123","3",5,0.216262079267735,0,0,1
"15124","4",5,0.216262079267735,0,0,1
"15125","5",5,0.216262079267735,0,0,1
"15126","6",5,0.216262079267735,0,0,1
"15127","7",5,0.216262079267735,0,0,1
"15128","8",5,0.216262079267735,0,1,1
"15129","9",5,0.216262079267735,0,0,1
"15130","10",5,0.216262079267735,0,0,1
"15131","11",5,0.216262079267735,0,0,1
"15132","12",5,0.216262079267735,0,0,1
"15133","13",5,0.216262079267735,0,0,1
"15134","14",5,0.216262079267735,0,0,1
"15135","15",5,0.216262079267735,0,0,1
"15136","1",5,0.216262079267735,1,0,1
"15137","2",5,0.216262079267735,1,0,1
"15138","3",5,0.216262079267735,1,0,1
"15139","4",5,0.216262079267735,1,0,1
"15140","5",5,0.216262079267735,1,0,1
"15141","6",5,0.216262079267735,1,0,1
"15142","7",5,0.216262079267735,1,0,1
"15143","8",5,0.216262079267735,1,3,1
"15144","9",5,0.216262079267735,1,0,1
"15145","10",5,0.216262079267735,1,0,1
"15146","11",5,0.216262079267735,1,0,1
"15147","12",5,0.216262079267735,1,0,1
"15148","13",5,0.216262079267735,1,0,1
"15149","14",5,0.216262079267735,1,0,1
"15150","15",5,0.216262079267735,1,0,1
"15151","1",6,0.671857662723435,0,0,1
"15152","2",6,0.671857662723435,0,0,1
"15153","3",6,0.671857662723435,0,0,1
"15154","4",6,0.671857662723435,0,0,1
"15155","5",6,0.671857662723435,0,0,1
"15156","6",6,0.671857662723435,0,0,1
"15157","7",6,0.671857662723435,0,0,1
"15158","8",6,0.671857662723435,0,1,1
"15159","9",6,0.671857662723435,0,0,1
"15160","10",6,0.671857662723435,0,0,1
"15161","11",6,0.671857662723435,0,0,1
"15162","12",6,0.671857662723435,0,0,1
"15163","13",6,0.671857662723435,0,0,1
"15164","14",6,0.671857662723435,0,0,1
"15165","15",6,0.671857662723435,0,0,1
"15166","1",6,0.671857662723435,1,0,1
"15167","2",6,0.671857662723435,1,0,1
"15168","3",6,0.671857662723435,1,0,1
"15169","4",6,0.671857662723435,1,0,1
"15170","5",6,0.671857662723435,1,0,1
"15171","6",6,0.671857662723435,1,0,1
"15172","7",6,0.671857662723435,1,0,1
"15173","8",6,0.671857662723435,1,1,1
"15174","9",6,0.671857662723435,1,0,1
"15175","10",6,0.671857662723435,1,0,1
"15176","11",6,0.671857662723435,1,0,1
"15177","12",6,0.671857662723435,1,0,1
"15178","13",6,0.671857662723435,1,0,1
"15179","14",6,0.671857662723435,1,0,1
"15180","15",6,0.671857662723435,1,0,1
"15181","1",7,-0.257531040832134,0,0,1
"15182","2",7,-0.257531040832134,0,0,1
"15183","3",7,-0.257531040832134,0,0,1
"15184","4",7,-0.257531040832134,0,0,1
"15185","5",7,-0.257531040832134,0,0,1
"15186","6",7,-0.257531040832134,0,0,1
"15187","7",7,-0.257531040832134,0,0,1
"15188","8",7,-0.257531040832134,0,1,1
"15189","9",7,-0.257531040832134,0,0,1
"15190","10",7,-0.257531040832134,0,0,1
"15191","11",7,-0.257531040832134,0,0,1
"15192","12",7,-0.257531040832134,0,0,1
"15193","13",7,-0.257531040832134,0,0,1
"15194","14",7,-0.257531040832134,0,0,1
"15195","15",7,-0.257531040832134,0,0,1
"15196","1",7,-0.257531040832134,1,0,1
"15197","2",7,-0.257531040832134,1,0,1
"15198","3",7,-0.257531040832134,1,0,1
"15199","4",7,-0.257531040832134,1,0,1
"15200","5",7,-0.257531040832134,1,0,1
"15201","6",7,-0.257531040832134,1,0,1
"15202","7",7,-0.257531040832134,1,0,1
"15203","8",7,-0.257531040832134,1,7,1
"15204","9",7,-0.257531040832134,1,0,1
"15205","10",7,-0.257531040832134,1,0,1
"15206","11",7,-0.257531040832134,1,0,1
"15207","12",7,-0.257531040832134,1,0,1
"15208","13",7,-0.257531040832134,1,0,1
"15209","14",7,-0.257531040832134,1,0,1
"15210","15",7,-0.257531040832134,1,0,1
"15211","1",8,-0.0293733787764473,0,0,1
"15212","2",8,-0.0293733787764473,0,0,1
"15213","3",8,-0.0293733787764473,0,0,1
"15214","4",8,-0.0293733787764473,0,0,1
"15215","5",8,-0.0293733787764473,0,0,1
"15216","6",8,-0.0293733787764473,0,0,1
"15217","7",8,-0.0293733787764473,0,0,1
"15218","8",8,-0.0293733787764473,0,1,1
"15219","9",8,-0.0293733787764473,0,0,1
"15220","10",8,-0.0293733787764473,0,0,1
"15221","11",8,-0.0293733787764473,0,0,1
"15222","12",8,-0.0293733787764473,0,0,1
"15223","13",8,-0.0293733787764473,0,0,1
"15224","14",8,-0.0293733787764473,0,0,1
"15225","15",8,-0.0293733787764473,0,0,1
"15226","1",8,-0.0293733787764473,1,0,1
"15227","2",8,-0.0293733787764473,1,0,1
"15228","3",8,-0.0293733787764473,1,0,1
"15229","4",8,-0.0293733787764473,1,0,1
"15230","5",8,-0.0293733787764473,1,0,1
"15231","6",8,-0.0293733787764473,1,0,1
"15232","7",8,-0.0293733787764473,1,0,1
"15233","8",8,-0.0293733787764473,1,4,1
"15234","9",8,-0.0293733787764473,1,0,1
"15235","10",8,-0.0293733787764473,1,0,1
"15236","11",8,-0.0293733787764473,1,0,1
"15237","12",8,-0.0293733787764473,1,0,1
"15238","13",8,-0.0293733787764473,1,0,1
"15239","14",8,-0.0293733787764473,1,0,1
"15240","15",8,-0.0293733787764473,1,0,1
"15241","1",9,0.509390891530501,0,0,1
"15242","2",9,0.509390891530501,0,0,1
"15243","3",9,0.509390891530501,0,0,1
"15244","4",9,0.509390891530501,0,0,1
"15245","5",9,0.509390891530501,0,0,1
"15246","6",9,0.509390891530501,0,0,1
"15247","7",9,0.509390891530501,0,0,1
"15248","8",9,0.509390891530501,0,1,1
"15249","9",9,0.509390891530501,0,0,1
"15250","10",9,0.509390891530501,0,0,1
"15251","11",9,0.509390891530501,0,0,1
"15252","12",9,0.509390891530501,0,0,1
"15253","13",9,0.509390891530501,0,0,1
"15254","14",9,0.509390891530501,0,0,1
"15255","15",9,0.509390891530501,0,0,1
"15256","1",9,0.509390891530501,1,0,1
"15257","2",9,0.509390891530501,1,0,1
"15258","3",9,0.509390891530501,1,0,1
"15259","4",9,0.509390891530501,1,0,1
"15260","5",9,0.509390891530501,1,0,1
"15261","6",9,0.509390891530501,1,0,1
"15262","7",9,0.509390891530501,1,0,1
"15263","8",9,0.509390891530501,1,3,1
"15264","9",9,0.509390891530501,1,0,1
"15265","10",9,0.509390891530501,1,0,1
"15266","11",9,0.509390891530501,1,0,1
"15267","12",9,0.509390891530501,1,0,1
"15268","13",9,0.509390891530501,1,0,1
"15269","14",9,0.509390891530501,1,0,1
"15270","15",9,0.509390891530501,1,0,1
"15271","1",10,0.402460535886852,0,0,1
"15272","2",10,0.402460535886852,0,0,1
"15273","3",10,0.402460535886852,0,0,1
"15274","4",10,0.402460535886852,0,0,1
"15275","5",10,0.402460535886852,0,0,1
"15276","6",10,0.402460535886852,0,0,1
"15277","7",10,0.402460535886852,0,0,1
"15278","8",10,0.402460535886852,0,1,1
"15279","9",10,0.402460535886852,0,0,1
"15280","10",10,0.402460535886852,0,0,1
"15281","11",10,0.402460535886852,0,0,1
"15282","12",10,0.402460535886852,0,0,1
"15283","13",10,0.402460535886852,0,0,1
"15284","14",10,0.402460535886852,0,0,1
"15285","15",10,0.402460535886852,0,0,1
"15286","1",10,0.402460535886852,1,0,1
"15287","2",10,0.402460535886852,1,0,1
"15288","3",10,0.402460535886852,1,0,1
"15289","4",10,0.402460535886852,1,0,1
"15290","5",10,0.402460535886852,1,0,1
"15291","6",10,0.402460535886852,1,0,1
"15292","7",10,0.402460535886852,1,0,1
"15293","8",10,0.402460535886852,1,2,1
"15294","9",10,0.402460535886852,1,0,1
"15295","10",10,0.402460535886852,1,0,1
"15296","11",10,0.402460535886852,1,0,1
"15297","12",10,0.402460535886852,1,0,1
"15298","13",10,0.402460535886852,1,0,1
"15299","14",10,0.402460535886852,1,0,1
"15300","15",10,0.402460535886852,1,0,1
"15301","1",11,1.41688160676015,0,0,1
"15302","2",11,1.41688160676015,0,0,1
"15303","3",11,1.41688160676015,0,0,1
"15304","4",11,1.41688160676015,0,0,1
"15305","5",11,1.41688160676015,0,0,1
"15306","6",11,1.41688160676015,0,0,1
"15307","7",11,1.41688160676015,0,0,1
"15308","8",11,1.41688160676015,0,1,1
"15309","9",11,1.41688160676015,0,0,1
"15310","10",11,1.41688160676015,0,0,1
"15311","11",11,1.41688160676015,0,0,1
"15312","12",11,1.41688160676015,0,0,1
"15313","13",11,1.41688160676015,0,0,1
"15314","14",11,1.41688160676015,0,0,1
"15315","15",11,1.41688160676015,0,0,1
"15316","1",11,1.41688160676015,1,0,1
"15317","2",11,1.41688160676015,1,0,1
"15318","3",11,1.41688160676015,1,0,1
"15319","4",11,1.41688160676015,1,0,1
"15320","5",11,1.41688160676015,1,0,1
"15321","6",11,1.41688160676015,1,0,1
"15322","7",11,1.41688160676015,1,0,1
"15323","8",11,1.41688160676015,1,4,1
"15324","9",11,1.41688160676015,1,0,1
"15325","10",11,1.41688160676015,1,0,1
"15326","11",11,1.41688160676015,1,0,1
"15327","12",11,1.41688160676015,1,0,1
"15328","13",11,1.41688160676015,1,0,1
"15329","14",11,1.41688160676015,1,0,1
"15330","15",11,1.41688160676015,1,0,1
"15331","1",12,-0.272022536301069,0,0,1
"15332","2",12,-0.272022536301069,0,0,1
"15333","3",12,-0.272022536301069,0,0,1
